t = kBT/eps0,T [K],u/eps0,c/kB,s/kB,p_minus,p_zero,p_plus
2.0363573573573572,472.61891710810573,-0.3148758935857007,0.23359293792295419,1.0228081364822612,0.5034040125646507,0.3080678684563993,0.18852811897895003
2.0393593593593593,473.31565284076896,-0.3144473117246156,0.2328158107690949,1.0230184465237444,0.5031546809326468,0.3081379498593221,0.18870736920803122
2.0423613613613614,474.01238857343225,-0.3140198461765251,0.23204243503194327,1.0232279002277072,0.5029060500721464,0.3082077460322323,0.18888620389562127
2.0453633633633634,474.7091243060955,-0.31359349279835663,0.23127278724600403,1.0234365021367908,0.5026581171557114,0.3082772584869338,0.18906462435735477
2.048365365365365,475.40586003875865,-0.3131682474662399,0.23050684412466244,1.0236442567642687,0.5024108793703843,0.3083464887254712,0.18924263190414442
2.051367367367367,476.1025957714219,-0.31274410607540615,0.22974458255858488,1.0238511685942662,0.5021643339176016,0.3084154382402029,0.18942022784219548
2.054369369369369,476.79933150408516,-0.31232106454008746,0.2289859796141366,1.0240572420819811,0.5019184780131067,0.3084841085138739,0.1895974134730193
2.0573713713713713,477.4960672367484,-0.3118991187934166,0.22823101253181466,1.024262481653901,0.5016733088868642,0.3085525010196881,0.18977419009344765
2.0603733733733733,478.1928029694117,-0.31147826478732743,0.22747965872469728,1.0244668917080193,0.5014288237829738,0.30862061722137973,0.18995055899564642
2.0633753753753754,478.8895387020749,-0.3110584984924559,0.22673189577690908,1.0246704766140486,0.5011850199595859,0.30868845857328414,0.19012652146712997
2.0663773773773775,479.5862744347382,-0.3106398158980413,0.22598770144210178,1.0248732407136347,0.5009418946888163,0.30875602652040857,0.19030207879077504
2.069379379379379,480.2830101674013,-0.3102222130118286,0.2252470536419503,1.0250751883205642,0.5006994452566635,0.30882332249850153,0.19047723224483493
2.072381381381381,480.9797459000646,-0.3098056858599706,0.22450993046466375,1.0252763237209752,0.5004576689629242,0.30889034793412207,0.19065198310295364
2.0753833833833832,481.6764816327278,-0.3093902304869314,0.22377631016351238,1.0254766511735636,0.5002165631211115,0.3089571042447084,0.19082633263418017
2.0783853853853853,482.37321736539104,-0.3089758429553897,0.22304617115536854,1.0256761749097874,0.4999761250583721,0.3090235928386456,0.19100028210298234
2.0813873873873874,483.06995309805427,-0.308562519346143,0.22231949201926285,1.025874899134072,0.4997363521154046,0.30908981511533373,0.19117383276926161
2.0843893893893894,483.7666888307175,-0.30815025575801236,0.22159625149495496,1.026072828024009,0.49949724164637915,0.30915577246525394,0.19134698588836682
2.087391391391391,484.46342456338067,-0.30773904830774734,0.22087642848151806,1.0262699657305587,0.49925879101885606,0.3092214662700352,0.19151974271110872
2.090393393393393,485.1601602960439,-0.3073288931299316,0.22016000203593836,1.0264663163782473,0.49902099761370583,0.3092868979025199,0.19169210448377424
2.093395395395395,485.8568960287072,-0.3069197863768894,0.21944695137172876,1.0266618840653632,0.4987838588250301,0.3093520687268291,0.19186407244814074
2.0963973973973973,486.5536317613704,-0.3065117242185921,0.21873725585755555,1.0268566728641526,0.49854737206008254,0.3094169800984272,0.19203564784149044
2.0993993993993993,487.2503674940337,-0.30610470284256514,0.21803089501587952,1.027050686821012,0.4983115347391896,0.3094816333641859,0.19220683189662446
2.1024014014014014,487.9471032266969,-0.30569871845379626,0.21732784852161083,1.0272439299566811,0.49807634429567416,0.309546029862448,0.19237762584187787
2.1054034034034035,488.6438389593602,-0.30529376727464336,0.21662809620077664,1.0274364062664316,0.49784179817577656,0.30961017092309023,0.1925480309011332
2.108405405405405,489.3405746920233,-0.30488984554474297,0.2159316180292028,1.0276281197202564,0.4976078938385785,0.30967405786758595,0.19271804829383554
2.111407407407407,490.0373104246866,-0.30448694952092,0.21523839413120777,1.0278190742630562,0.49737462875592653,0.3097376920090669,0.19288767923500655
2.1144094094094092,490.73404615734984,-0.304085075477097,0.21454840477831097,1.0280092738148252,0.49714200041235596,0.3098010746523851,0.19305692493525894
2.1174114114114113,491.4307818900131,-0.30368421970420467,0.21386163038795242,1.0281987222708346,0.4969100063050158,0.3098642070941732,0.1932257866008111
2.1204134134134134,492.1275176226764,-0.3032843785100923,0.213178051522226,1.0283874235018147,0.4966786439435934,0.3099270906229055,0.19339426543350108
2.1234154154154155,492.8242533553396,-0.3028855482194393,0.21249764888662537,1.0285753813541358,0.49644791085024087,0.3099897265189576,0.19356236263080157
2.1264174174174175,493.52098908800286,-0.3024877251736664,0.21182040332880178,1.0287625996499876,0.4962178045595002,0.3100521160546661,0.19373007938583384
2.129419419419419,494.21772482066604,-0.3020909057308479,0.21114629583733416,1.0289490821875573,0.4959883226182304,0.3101142604943871,0.1938974168873825
2.132421421421421,494.9144605533293,-0.30169508626562486,0.2104753075405123,1.0291348327412044,0.49575946258553477,0.3101761610945553,0.19406437631990991
