i,j,x,p,F
12,16,-8.793969849246231,-8.391959798994975,35.13168859372239
12,17,-8.793969849246231,-8.291457286432161,34.247872528471504
12,18,-8.793969849246231,-8.190954773869347,33.36405646322062
12,19,-8.793969849246231,-8.090452261306533,32.48024039796975
12,20,-8.793969849246231,-7.989949748743719,31.59642433271887
12,21,-8.793969849246231,-7.889447236180905,30.712608267468
12,22,-8.793969849246231,-7.788944723618091,29.828792202217116
12,23,-8.793969849246231,-7.688442211055277,28.944976136966233
12,24,-8.793969849246231,-7.5879396984924625,28.061160071715364
12,25,-8.793969849246231,-7.4874371859296485,27.17734400646448
12,26,-8.793969849246231,-7.386934673366834,26.29352794121361
12,27,-8.793969849246231,-7.28643216080402,25.409711875962728
12,28,-8.793969849246231,-7.185929648241206,24.52589581071185
12,29,-8.793969849246231,-7.085427135678392,23.642079745460975
12,30,-8.793969849246231,-6.984924623115578,22.7582636802101
12,31,-8.793969849246231,-6.884422110552764,21.874447614959223
12,32,-8.793969849246231,-6.78391959798995,20.99063154970834
12,33,-8.793969849246231,-6.683417085427136,20.106815484457464
12,34,-8.793969849246231,-6.582914572864322,19.222999419206587
12,35,-8.793969849246231,-6.482412060301508,18.33918335395571
12,36,-8.793969849246231,-6.381909547738694,17.455367288704835
12,37,-8.793969849246231,-6.28140703517588,16.57155122345396
12,38,-8.793969849246231,-6.180904522613066,15.687735158203076
12,39,-8.793969849246231,-6.080402010050252,14.8039190929522
12,40,-8.793969849246231,-5.979899497487437,13.920103027701316
12,41,-8.793969849246231,-5.879396984924623,13.03628696245044
12,42,-8.793969849246231,-5.7788944723618085,12.152470897199564
12,43,-8.793969849246231,-5.6783919597989945,11.26865483194868
12,44,-8.793969849246231,-5.57788944723618,10.384838766697804
12,45,-8.793969849246231,-5.477386934673366,9.501022701446928
12,46,-8.793969849246231,-5.376884422110552,8.617206636196052
12,47,-8.793969849246231,-5.276381909547738,7.733390570945176
12,48,-8.793969849246231,-5.175879396984924,6.849574505694299
12,49,-8.793969849246231,-5.07537688442211,5.965758440443416
12,50,-8.793969849246231,-4.974874371859296,5.08194237519254
12,51,-8.793969849246231,-4.874371859296482,4.198126309941664
12,52,-8.793969849246231,-4.773869346733668,3.3143102446907875
12,53,-8.793969849246231,-4.673366834170854,2.4304941794399113
12,54,-8.793969849246231,-4.57286432160804,1.546678114189028
12,55,-8.793969849246231,-4.472361809045226,0.6628620489381518
12,56,-8.793969849246231,-4.371859296482412,-0.22095401631272438
12,57,-8.793969849246231,-4.271356783919598,-1.1047700815636006
12,58,-8.793969849246231,-4.1708542713567835,-1.9885861468144768
12,59,-8.793969849246231,-4.0703517587939695,-2.872402212065353
12,60,-8.793969849246231,-3.9698492462311554,-3.7562182773162363
12,61,-8.793969849246231,-3.8693467336683414,-4.6400343425671124
12,62,-8.793969849246231,-3.7688442211055273,-5.523850407817989
12,63,-8.793969849246231,-3.6683417085427132,-6.407666473068865
12,64,-8.793969849246231,-3.567839195979899,-7.291482538319745
12,65,-8.793969849246231,-3.467336683417085,-8.17529860357062
12,66,-8.793969849246231,-3.366834170854271,-9.059114668821497
12,67,-8.793969849246231,-3.266331658291457,-9.942930734072377
12,68,-8.793969849246231,-3.165829145728643,-10.826746799323253
12,69,-8.793969849246231,-3.065326633165829,-11.710562864574129
12,70,-8.793969849246231,-2.964824120603015,-12.594378929825009
12,71,-8.793969849246231,-2.8643216080402008,-13.478194995075885
12,72,-8.793969849246231,-2.7638190954773867,-14.362011060326761
12,73,-8.793969849246231,-2.6633165829145726,-15.245827125577641
12,74,-8.793969849246231,-2.5628140703517586,-16.129643190828517
12,75,-8.793969849246231,-2.4623115577889445,-17.013459256079393
12,76,-8.793969849246231,-2.3618090452261304,-17.897275321330273
12,77,-8.793969849246231,-2.2613065326633164,-18.78109138658115
12,78,-8.793969849246231,-2.1608040201005023,-19.664907451832025
12,79,-8.793969849246231,-2.0603015075376883,-20.548723517082905
12,80,-8.793969849246231,-1.9597989949748733,-21.43253958233379
12,81,-8.793969849246231,-1.8592964824120592,-22.31635564758467
12,82,-8.793969849246231,-1.7587939698492452,-23.200171712835544
12,83,-8.793969849246231,-1.6582914572864311,-24.083987778086424
12,84,-8.793969849246231,-1.557788944723617,-24.9678038433373
12,85,-8.793969849246231,-1.457286432160803,-25.851619908588177
12,86,-8.793969849246231,-1.356783919597989,-26.735435973839053
12,87,-8.793969849246231,-1.2562814070351749,-27.619252039089933
12,88,-8.793969849246231,-1.1557788944723608,-28.50306810434081
12,89,-8.793969849246231,-1.0552763819095468,-29.38688416959169
12,90,-8.793969849246231,-0.9547738693467327,-30.270700234842565
12,91,-8.793969849246231,-0.8542713567839186,-31.15451630009344
12,92,-8.793969849246231,-0.7537688442211046,-32.03833236534432
12,93,-8.793969849246231,-0.6532663316582905,-32.9221484305952
12,94,-8.793969849246231,-0.5527638190954764,-33.80596449584608
12,95,-8.793969849246231,-0.4522613065326624,-34.68978056109695
12,96,-8.793969849246231,-0.3517587939698483,-35.57359662634783
12,97,-8.793969849246231,-0.25125628140703427,-36.457412691598705
12,98,-8.793969849246231,-0.1507537688442202,-37.34122875684958
12,99,-8.793969849246231,-0.05025125628140614,-38.225044822100465
12,100,-8.793969849246231,0.05025125628140792,-39.10886088735134
12,101,-8.793969849246231,0.15075376884422198,-39.99267695260222
12,102,-8.793969849246231,0.25125628140703604,-40.87649301785309
12,103,-8.793969849246231,0.3517587939698501,-41.76030908310397
12,104,-8.793969849246231,0.45226130653266416,-42.644125148354846
12,105,-8.793969849246231,0.5527638190954782,-43.52794121360573
12,106,-8.793969849246231,0.6532663316582923,-44.411757278856605
12,107,-8.793969849246231,0.7537688442211063,-45.29557334410748
12,108,-8.793969849246231,0.8542713567839204,-46.17938940935836
12,109,-8.793969849246231,0.9547738693467345,-47.063205474609234
12,110,-8.793969849246231,1.0552763819095485,-47.94702153986012
12,111,-8.793969849246231,1.1557788944723626,-48.830837605110986
12,112,-8.793969849246231,1.2562814070351767,-49.71465367036187
12,113,-8.793969849246231,1.3567839195979907,-50.598469735612746
12,114,-8.793969849246231,1.4572864321608048,-51.48228580086362
12,115,-8.793969849246231,1.5577889447236188,-52.3661018661145
12,116,-8.793969849246231,1.658291457286433,-53.249917931365374
12,117,-8.793969849246231,1.758793969849247,-54.13373399661626
12,118,-8.793969849246231,1.859296482412061,-55.017550061867134
12,119,-8.793969849246231,1.959798994974875,-55.90136612711801
12,120,-8.793969849246231,2.060301507537689,-56.785182192368886
12,121,-8.793969849246231,2.160804020100503,-57.66899825761976
12,122,-8.793969849246231,2.2613065326633173,-58.552814322870645
12,123,-8.793969849246231,2.3618090452261313,-59.436630388121515
12,124,-8.793969849246231,2.4623115577889454,-60.3204464533724
12,125,-8.793969849246231,2.5628140703517595,-61.204262518623274
12,126,-8.793969849246231,2.6633165829145735,-62.08807858387415
12,127,-8.793969849246231,2.7638190954773876,-62.97189464912503
12,128,-8.793969849246231,2.8643216080402016,-63.8557107143759
12,129,-8.793969849246231,2.9648241206030157,-64.73952677962679
12,130,-8.793969849246231,3.0653266331658298,-65.62334284487767
12,131,-8.793969849246231,3.165829145728644,-66.50715891012854
12,132,-8.793969849246231,3.266331658291458,-67.39097497537942
12,133,-8.793969849246231,3.366834170854272,-68.27479104063029
12,134,-8.793969849246231,3.467336683417086,-69.15860710588117
12,135,-8.793969849246231,3.5678391959799,-70.04242317113204
12,136,-8.793969849246231,3.668341708542714,-70.92623923638293
12,137,-8.793969849246231,3.768844221105528,-71.81005530163381
12,138,-8.793969849246231,3.8693467336683423,-72.69387136688468
12,139,-8.793969849246231,3.9698492462311563,-73.57768743213556
12,140,-8.793969849246231,4.07035175879397,-74.46150349738645
12,141,-8.793969849246231,4.170854271356784,-75.34531956263731
12,142,-8.793969849246231,4.2713567839195985,-76.22913562788818
12,143,-8.793969849246231,4.371859296482413,-77.11295169313907
12,144,-8.793969849246231,4.472361809045227,-77.99676775838995
12,145,-8.793969849246231,4.572864321608041,-78.88058382364082
12,146,-8.793969849246231,4.673366834170855,-79.7643998888917
12,147,-8.793969849246231,4.773869346733669,-80.64821595414259
12,148,-8.793969849246231,4.874371859296483,-81.53203201939345
12,149,-8.793969849246231,4.974874371859297,-82.41584808464432
12,150,-8.793969849246231,5.075376884422111,-83.29966414989521
12,151,-8.793969849246231,5.175879396984925,-84.18348021514609
12,152,-8.793969849246231,5.276381909547739,-85.06729628039696
12,153,-8.793969849246231,5.376884422110553,-85.95111234564784
12,154,-8.793969849246231,5.477386934673367,-86.83492841089873
12,155,-8.793969849246231,5.577889447236181,-87.7187444761496
12,156,-8.793969849246231,5.678391959798995,-88.60256054140046
12,157,-8.793969849246231,5.778894472361809,-89.48637660665136
12,158,-8.793969849246231,5.8793969849246235,-90.37019267190223
12,159,-8.793969849246231,5.9798994974874375,-91.2540087371531
12,160,-8.793969849246231,6.080402010050253,-92.137824802404
12,161,-8.793969849246231,6.180904522613066,-93.02164086765487
12,162,-8.793969849246231,6.2814070351758815,-93.90545693290576
12,163,-8.793969849246231,6.381909547738694,-94.78927299815662
12,164,-8.793969849246231,6.48241206030151,-95.6730890634075
12,165,-8.793969849246231,6.582914572864322,-96.55690512865837
12,166,-8.793969849246231,6.683417085427138,-97.44072119390927
12,167,-8.793969849246231,6.78391959798995,-98.32453725916012
12,168,-8.793969849246231,6.884422110552766,-99.20835332441102
12,169,-8.793969849246231,6.984924623115578,-100.09216938966188
12,170,-8.793969849246231,7.085427135678394,-100.97598545491277
12,171,-8.793969849246231,7.185929648241206,-101.85980152016364
12,172,-8.793969849246231,7.286432160804022,-102.74361758541453
12,173,-8.793969849246231,7.386934673366834,-103.6274336506654
12,174,-8.793969849246231,7.48743718592965,-104.51124971591628
12,175,-8.793969849246231,7.5879396984924625,-105.39506578116715
12,176,-8.793969849246231,7.688442211055278,-106.27888184641805
12,177,-8.793969849246231,7.788944723618091,-107.1626979116689
12,178,-8.793969849246231,7.8894472361809065,-108.0465139769198
12,179,-8.793969849246231,7.989949748743719,-108.93033004217065
12,180,-8.793969849246231,8.090452261306535,-109.81414610742155
12,181,-8.793969849246231,8.190954773869347,-110.6979621726724
12,182,-8.793969849246231,8.291457286432163,-111.5817782379233
12,183,-8.793969849246231,8.391959798994975,-112.46559430317417
12,184,-8.793969849246231,8.49246231155779,-113.34941036842505
12,185,-8.793969849246231,8.592964824120603,-114.23322643367592
12,186,-8.793969849246231,8.693467336683419,-115.1170424989268
12,187,-8.793969849246231,8.793969849246231,-116.00085856417768
12,188,-8.793969849246231,8.894472361809047,-116.88467462942857
12,189,-8.793969849246231,8.99497487437186,-117.76849069467943
12,190,-8.793969849246231,9.095477386934675,-118.65230675993033
12,191,-8.793969849246231,9.195979899497488,-119.53612282518118
12,192,-8.793969849246231,9.296482412060303,-120.41993889043208
12,193,-8.793969849246231,9.396984924623116,-121.30375495568293
12,194,-8.793969849246231,9.497487437185931,-122.18757102093383
12,195,-8.793969849246231,9.597989949748744,-123.0713870861847
12,196,-8.793969849246231,9.69849246231156,-123.95520315143558
12,197,-8.793969849246231,9.798994974874372,-124.83901921668645
12,198,-8.793969849246231,9.899497487437188,-125.72283528193735
12,199,-8.793969849246231,10.0,-126.6066513471882
13,0,-8.693467336683417,-10.0,49.146486199843444
13,1,-8.693467336683417,-9.899497487437186,48.272770889624006
13,2,-8.693467336683417,-9.798994974874372,47.39905557940457
13,3,-8.693467336683417,-9.698492462311558,46.52534026918513
13,4,-8.693467336683417,-9.597989949748744,45.65162495896569
13,5,-8.693467336683417,-9.49748743718593,44.77790964874625
13,6,-8.693467336683417,-9.396984924623116,43.904194338526814
13,7,-8.693467336683417,-9.296482412060302,43.030479028307376
13,8,-8.693467336683417,-9.195979899497488,42.15676371808792
13,9,-8.693467336683417,-9.095477386934673,41.283048407868485
13,10,-8.693467336683417,-8.99497487437186,40.409333097649046
13,11,-8.693467336683417,-8.894472361809045,39.53561778742961
13,12,-8.693467336683417,-8.793969849246231,38.66190247721017
13,13,-8.693467336683417,-8.693467336683417,37.78818716699073
13,14,-8.693467336683417,-8.592964824120603,36.91447185677129
13,15,-8.693467336683417,-8.492462311557789,36.040756546551854
13,16,-8.693467336683417,-8.391959798994975,35.167041236332416
13,17,-8.693467336683417,-8.291457286432161,34.29332592611298
13,18,-8.693467336683417,-8.190954773869347,33.41961061589354
13,19,-8.693467336683417,-8.090452261306533,32.5458953056741
13,20,-8.693467336683417,-7.989949748743719,31.672179995454663
13,21,-8.693467336683417,-7.889447236180905,30.798464685235224
13,22,-8.693467336683417,-7.788944723618091,29.924749375015786
13,23,-8.693467336683417,-7.688442211055277,29.051034064796347
13,24,-8.693467336683417,-7.5879396984924625,28.17731875457691
13,25,-8.693467336683417,-7.4874371859296485,27.30360344435747
13,26,-8.693467336683417,-7.386934673366834,26.429888134138032
13,27,-8.693467336683417,-7.28643216080402,25.556172823918594
13,28,-8.693467336683417,-7.185929648241206,24.682457513699156
13,29,-8.693467336683417,-7.085427135678392,23.808742203479717
13,30,-8.693467336683417,-6.984924623115578,22.93502689326028
13,31,-8.693467336683417,-6.884422110552764,22.06131158304084
13,32,-8.693467336683417,-6.78391959798995,21.187596272821395
13,33,-8.693467336683417,-6.683417085427136,20.313880962601957
13,34,-8.693467336683417,-6.582914572864322,19.440165652382518
13,35,-8.693467336683417,-6.482412060301508,18.56645034216308
13,36,-8.693467336683417,-6.381909547738694,17.69273503194364
13,37,-8.693467336683417,-6.28140703517588,16.819019721724203
13,38,-8.693467336683417,-6.180904522613066,15.945304411504765
13,39,-8.693467336683417,-6.080402010050252,15.071589101285326
13,40,-8.693467336683417,-5.979899497487437,14.19787379106588
13,41,-8.693467336683417,-5.879396984924623,13.324158480846442
13,42,-8.693467336683417,-5.7788944723618085,12.450443170627004
13,43,-8.693467336683417,-5.6783919597989945,11.576727860407566
13,44,-8.693467336683417,-5.57788944723618,10.703012550188127
13,45,-8.693467336683417,-5.477386934673366,9.829297239968689
13,46,-8.693467336683417,-5.376884422110552,8.955581929749243
13,47,-8.693467336683417,-5.276381909547738,8.081866619529805
13,48,-8.693467336683417,-5.175879396984924,7.208151309310367
13,49,-8.693467336683417,-5.07537688442211,6.334435999090928
13,50,-8.693467336683417,-4.974874371859296,5.46072068887149
13,51,-8.693467336683417,-4.874371859296482,4.5870053786520515
13,52,-8.693467336683417,-4.773869346733668,3.713290068432613
13,53,-8.693467336683417,-4.673366834170854,2.8395747582131747
13,54,-8.693467336683417,-4.57286432160804,1.9658594479937364
13,55,-8.693467336683417,-4.472361809045226,1.092144137774298
13,56,-8.693467336683417,-4.371859296482412,0.2184288275548596
13,57,-8.693467336683417,-4.271356783919598,-0.6552864826645788
13,58,-8.693467336683417,-4.1708542713567835,-1.5290017928840172
13,59,-8.693467336683417,-4.0703517587939695,-2.4027171031034555
13,60,-8.693467336683417,-3.9698492462311554,-3.276432413322894
13,61,-8.693467336683417,-3.8693467336683414,-4.150147723542339
13,62,-8.693467336683417,-3.7688442211055273,-5.023863033761778
13,63,-8.693467336683417,-3.6683417085427132,-5.897578343981213
13,64,-8.693467336683417,-3.567839195979899,-6.771293654200651
13,65,-8.693467336683417,-3.467336683417085,-7.645008964420093
13,66,-8.693467336683417,-3.366834170854271,-8.518724274639531
13,67,-8.693467336683417,-3.266331658291457,-9.39243958485897
13,68,-8.693467336683417,-3.165829145728643,-10.266154895078408
13,69,-8.693467336683417,-3.065326633165829,-11.139870205297846
13,70,-8.693467336683417,-2.964824120603015,-12.013585515517285
13,71,-8.693467336683417,-2.8643216080402008,-12.887300825736723
13,72,-8.693467336683417,-2.7638190954773867,-13.761016135956162
13,73,-8.693467336683417,-2.6633165829145726,-14.634731446175604
13,74,-8.693467336683417,-2.5628140703517586,-15.508446756395042
13,75,-8.693467336683417,-2.4623115577889445,-16.38216206661448
13,76,-8.693467336683417,-2.3618090452261304,-17.25587737683392
13,77,-8.693467336683417,-2.2613065326633164,-18.129592687053357
13,78,-8.693467336683417,-2.1608040201005023,-19.003307997272795
13,79,-8.693467336683417,-2.0603015075376883,-19.877023307492234
13,80,-8.693467336683417,-1.9597989949748733,-20.750738617711683
13,81,-8.693467336683417,-1.8592964824120592,-21.62445392793112
13,82,-8.693467336683417,-1.7587939698492452,-22.49816923815056
13,83,-8.693467336683417,-1.6582914572864311,-23.371884548369998
13,84,-8.693467336683417,-1.557788944723617,-24.245599858589436
13,85,-8.693467336683417,-1.457286432160803,-25.119315168808875
13,86,-8.693467336683417,-1.356783919597989,-25.993030479028313
13,87,-8.693467336683417,-1.2562814070351749,-26.86674578924775
13,88,-8.693467336683417,-1.1557788944723608,-27.74046109946719
13,89,-8.693467336683417,-1.0552763819095468,-28.614176409686632
13,90,-8.693467336683417,-0.9547738693467327,-29.48789171990607
13,91,-8.693467336683417,-0.8542713567839186,-30.36160703012551
13,92,-8.693467336683417,-0.7537688442211046,-31.235322340344947
13,93,-8.693467336683417,-0.6532663316582905,-32.10903765056439
13,94,-8.693467336683417,-0.5527638190954764,-32.98275296078383
13,95,-8.693467336683417,-0.4522613065326624,-33.856468271003266
13,96,-8.693467336683417,-0.3517587939698483,-34.730183581222704
13,97,-8.693467336683417,-0.25125628140703427,-35.60389889144214
13,98,-8.693467336683417,-0.1507537688442202,-36.47761420166158
13,99,-8.693467336683417,-0.05025125628140614,-37.35132951188102
13,100,-8.693467336683417,0.05025125628140792,-38.22504482210046
13,101,-8.693467336683417,0.15075376884422198,-39.098760132319896
13,102,-8.693467336683417,0.25125628140703604,-39.972475442539334
13,103,-8.693467336683417,0.3517587939698501,-40.84619075275877
13,104,-8.693467336683417,0.45226130653266416,-41.71990606297821
13,105,-8.693467336683417,0.5527638190954782,-42.59362137319765
13,106,-8.693467336683417,0.6532663316582923,-43.46733668341709
13,107,-8.693467336683417,0.7537688442211063,-44.34105199363653
13,108,-8.693467336683417,0.8542713567839204,-45.21476730385597
13,109,-8.693467336683417,0.9547738693467345,-46.08848261407541
13,110,-8.693467336683417,1.0552763819095485,-46.96219792429485
13,111,-8.693467336683417,1.1557788944723626,-47.83591323451429
13,112,-8.693467336683417,1.2562814070351767,-48.709628544733725
13,113,-8.693467336683417,1.3567839195979907,-49.58334385495316
13,114,-8.693467336683417,1.4572864321608048,-50.4570591651726
13,115,-8.693467336683417,1.5577889447236188,-51.33077447539204
13,116,-8.693467336683417,1.658291457286433,-52.20448978561148
13,117,-8.693467336683417,1.758793969849247,-53.07820509583092
13,118,-8.693467336683417,1.859296482412061,-53.95192040605036
13,119,-8.693467336683417,1.959798994974875,-54.8256357162698
13,120,-8.693467336683417,2.060301507537689,-55.69935102648924
13,121,-8.693467336683417,2.160804020100503,-56.57306633670868
13,122,-8.693467336683417,2.2613065326633173,-57.446781646928116
13,123,-8.693467336683417,2.3618090452261313,-58.320496957147554
13,124,-8.693467336683417,2.4623115577889454,-59.19421226736699
13,125,-8.693467336683417,2.5628140703517595,-60.06792757758643
13,126,-8.693467336683417,2.6633165829145735,-60.94164288780587
13,127,-8.693467336683417,2.7638190954773876,-61.81535819802531
13,128,-8.693467336683417,2.8643216080402016,-62.689073508244746
13,129,-8.693467336683417,2.9648241206030157,-63.562788818464185
13,130,-8.693467336683417,3.0653266331658298,-64.43650412868362
13,131,-8.693467336683417,3.165829145728644,-65.31021943890306
13,132,-8.693467336683417,3.266331658291458,-66.1839347491225
13,133,-8.693467336683417,3.366834170854272,-67.05765005934194
13,134,-8.693467336683417,3.467336683417086,-67.93136536956138
13,135,-8.693467336683417,3.5678391959799,-68.80508067978081
13,136,-8.693467336683417,3.668341708542714,-69.67879599000025
13,137,-8.693467336683417,3.768844221105528,-70.55251130021969
13,138,-8.693467336683417,3.8693467336683423,-71.42622661043913
13,139,-8.693467336683417,3.9698492462311563,-72.29994192065857
13,140,-8.693467336683417,4.07035175879397,-73.173657230878
13,141,-8.693467336683417,4.170854271356784,-74.04737254109745
13,142,-8.693467336683417,4.2713567839195985,-74.92108785131688
13,143,-8.693467336683417,4.371859296482413,-75.79480316153632
13,144,-8.693467336683417,4.472361809045227,-76.66851847175576
13,145,-8.693467336683417,4.572864321608041,-77.5422337819752
13,146,-8.693467336683417,4.673366834170855,-78.41594909219464
13,147,-8.693467336683417,4.773869346733669,-79.28966440241408
13,148,-8.693467336683417,4.874371859296483,-80.16337971263351
13,149,-8.693467336683417,4.974874371859297,-81.03709502285295
13,150,-8.693467336683417,5.075376884422111,-81.91081033307239
13,151,-8.693467336683417,5.175879396984925,-82.78452564329183
13,152,-8.693467336683417,5.276381909547739,-83.65824095351127
13,153,-8.693467336683417,5.376884422110553,-84.53195626373072
13,154,-8.693467336683417,5.477386934673367,-85.40567157395016
13,155,-8.693467336683417,5.577889447236181,-86.2793868841696
13,156,-8.693467336683417,5.678391959798995,-87.15310219438904
13,157,-8.693467336683417,5.778894472361809,-88.02681750460847
13,158,-8.693467336683417,5.8793969849246235,-88.90053281482791
13,159,-8.693467336683417,5.9798994974874375,-89.77424812504735
13,160,-8.693467336683417,6.080402010050253,-90.6479634352668
13,161,-8.693467336683417,6.180904522613066,-91.52167874548623
13,162,-8.693467336683417,6.2814070351758815,-92.39539405570568
13,163,-8.693467336683417,6.381909547738694,-93.2691093659251
13,164,-8.693467336683417,6.48241206030151,-94.14282467614456
13,165,-8.693467336683417,6.582914572864322,-95.01653998636398
13,166,-8.693467336683417,6.683417085427138,-95.89025529658343
13,167,-8.693467336683417,6.78391959798995,-96.76397060680286
13,168,-8.693467336683417,6.884422110552766,-97.63768591702231
13,169,-8.693467336683417,6.984924623115578,-98.51140122724175
13,170,-8.693467336683417,7.085427135678394,-99.38511653746119
13,171,-8.693467336683417,7.185929648241206,-100.25883184768063
13,172,-8.693467336683417,7.286432160804022,-101.13254715790006
13,173,-8.693467336683417,7.386934673366834,-102.0062624681195
13,174,-8.693467336683417,7.48743718592965,-102.87997777833894
13,175,-8.693467336683417,7.5879396984924625,-103.75369308855838
13,176,-8.693467336683417,7.688442211055278,-104.62740839877782
13,177,-8.693467336683417,7.788944723618091,-105.50112370899726
13,178,-8.693467336683417,7.8894472361809065,-106.3748390192167
13,179,-8.693467336683417,7.989949748743719,-107.24855432943613
13,180,-8.693467336683417,8.090452261306535,-108.12226963965557
13,181,-8.693467336683417,8.190954773869347,-108.99598494987501
13,182,-8.693467336683417,8.291457286432163,-109.86970026009445
13,183,-8.693467336683417,8.391959798994975,-110.74341557031389
13,184,-8.693467336683417,8.49246231155779,-111.61713088053332
13,185,-8.693467336683417,8.592964824120603,-112.49084619075276
13,186,-8.693467336683417,8.693467336683419,-113.3645615009722
13,187,-8.693467336683417,8.793969849246231,-114.23827681119164
13,188,-8.693467336683417,8.894472361809047,-115.11199212141108
13,189,-8.693467336683417,8.99497487437186,-115.98570743163052
13,190,-8.693467336683417,9.095477386934675,-116.85942274184998
13,191,-8.693467336683417,9.195979899497488,-117.73313805206939
13,192,-8.693467336683417,9.296482412060303,-118.60685336228886
13,193,-8.693467336683417,9.396984924623116,-119.48056867250827
13,194,-8.693467336683417,9.497487437185931,-120.35428398272774
13,195,-8.693467336683417,9.597989949748744,-121.22799929294715
13,196,-8.693467336683417,9.69849246231156,-122.10171460316661
13,197,-8.693467336683417,9.798994974874372,-122.97542991338602
13,198,-8.693467336683417,9.899497487437188,-123.84914522360549
13,199,-8.693467336683417,10.0,-124.7228605338249
14,0,-8.592964824120603,-10.0,49.01012600691901
14,1,-8.592964824120603,-9.899497487437186,48.146511451731016
14,2,-8.592964824120603,-9.798994974874372,47.28289689654302
14,3,-8.592964824120603,-9.698492462311558,46.419282341355014
14,4,-8.592964824120603,-9.597989949748744,45.55566778616702
14,5,-8.592964824120603,-9.49748743718593,44.69205323097901
14,6,-8.592964824120603,-9.396984924623116,43.82843867579102
14,7,-8.592964824120603,-9.296482412060302,42.96482412060301
14,8,-8.592964824120603,-9.195979899497488,42.10120956541502
14,9,-8.592964824120603,-9.095477386934673,41.23759501022701
14,10,-8.592964824120603,-8.99497487437186,40.37398045503902
14,11,-8.592964824120603,-8.894472361809045,39.51036589985101
14,12,-8.592964824120603,-8.793969849246231,38.646751344663016
14,13,-8.592964824120603,-8.693467336683417,37.78313678947501
14,14,-8.592964824120603,-8.592964824120603,36.919522234287015
14,15,-8.592964824120603,-8.492462311557789,36.05590767909901
14,16,-8.592964824120603,-8.391959798994975,35.192293123911014
14,17,-8.592964824120603,-8.291457286432161,34.32867856872301
14,18,-8.592964824120603,-8.190954773869347,33.46506401353501
14,19,-8.592964824120603,-8.090452261306533,32.601449458347005
14,20,-8.592964824120603,-7.989949748743719,31.737834903159012
14,21,-8.592964824120603,-7.889447236180905,30.874220347971004
14,22,-8.592964824120603,-7.788944723618091,30.01060579278301
14,23,-8.592964824120603,-7.688442211055277,29.146991237595017
14,24,-8.592964824120603,-7.5879396984924625,28.28337668240701
14,25,-8.592964824120603,-7.4874371859296485,27.419762127219016
14,26,-8.592964824120603,-7.386934673366834,26.55614757203101
14,27,-8.592964824120603,-7.28643216080402,25.692533016843008
14,28,-8.592964824120603,-7.185929648241206,24.828918461655007
14,29,-8.592964824120603,-7.085427135678392,23.965303906467007
14,30,-8.592964824120603,-6.984924623115578,23.101689351279006
14,31,-8.592964824120603,-6.884422110552764,22.238074796091006
14,32,-8.592964824120603,-6.78391959798995,21.374460240903005
14,33,-8.592964824120603,-6.683417085427136,20.51084568571501
14,34,-8.592964824120603,-6.582914572864322,19.64723113052701
14,35,-8.592964824120603,-6.482412060301508,18.78361657533901
14,36,-8.592964824120603,-6.381909547738694,17.92000202015101
14,37,-8.592964824120603,-6.28140703517588,17.05638746496301
14,38,-8.592964824120603,-6.180904522613066,16.19277290977501
14,39,-8.592964824120603,-6.080402010050252,15.329158354587008
14,40,-8.592964824120603,-5.979899497487437,14.465543799399
14,41,-8.592964824120603,-5.879396984924623,13.601929244211
14,42,-8.592964824120603,-5.7788944723618085,12.738314689023
14,43,-8.592964824120603,-5.6783919597989945,11.874700133834999
14,44,-8.592964824120603,-5.57788944723618,11.011085578646998
14,45,-8.592964824120603,-5.477386934673366,10.147471023458998
14,46,-8.592964824120603,-5.376884422110552,9.283856468270997
14,47,-8.592964824120603,-5.276381909547738,8.420241913082997
14,48,-8.592964824120603,-5.175879396984924,7.556627357894996
14,49,-8.592964824120603,-5.07537688442211,6.6930128027069955
14,50,-8.592964824120603,-4.974874371859296,5.829398247518995
14,51,-8.592964824120603,-4.874371859296482,4.965783692330994
14,52,-8.592964824120603,-4.773869346733668,4.102169137142994
14,53,-8.592964824120603,-4.673366834170854,3.2385545819549932
14,54,-8.592964824120603,-4.57286432160804,2.3749400267669927
14,55,-8.592964824120603,-4.472361809045226,1.511325471578992
14,56,-8.592964824120603,-4.371859296482412,0.6477109163909986
14,57,-8.592964824120603,-4.271356783919598,-0.21590363879700192
14,58,-8.592964824120603,-4.1708542713567835,-1.0795181939850025
14,59,-8.592964824120603,-4.0703517587939695,-1.943132749173003
14,60,-8.592964824120603,-3.9698492462311554,-2.8067473043610036
14,61,-8.592964824120603,-3.8693467336683414,-3.670361859549004
14,62,-8.592964824120603,-3.7688442211055273,-4.533976414737005
14,63,-8.592964824120603,-3.6683417085427132,-5.397590969925005
14,64,-8.592964824120603,-3.567839195979899,-6.261205525113006
14,65,-8.592964824120603,-3.467336683417085,-7.124820080301006
14,66,-8.592964824120603,-3.366834170854271,-7.988434635489007
14,67,-8.592964824120603,-3.266331658291457,-8.852049190677008
14,68,-8.592964824120603,-3.165829145728643,-9.715663745865008
14,69,-8.592964824120603,-3.065326633165829,-10.579278301053009
14,70,-8.592964824120603,-2.964824120603015,-11.44289285624101
14,71,-8.592964824120603,-2.8643216080402008,-12.30650741142901
14,72,-8.592964824120603,-2.7638190954773867,-13.17012196661701
