i,j,x,p,F
1,17,-8.291457286432161,-9.899497487437186,47.70712860786344
1,18,-8.190954773869347,-9.899497487437186,47.5404661498447
1,19,-8.090452261306533,-9.899497487437186,47.36370293679453
1,20,-7.989949748743719,-9.899497487437186,47.176838968712914
1,21,-7.889447236180905,-9.899497487437186,46.97987424559986
1,22,-7.788944723618091,-9.899497487437186,46.77280876745536
1,23,-7.688442211055277,-9.899497487437186,46.55564253427944
1,24,-7.5879396984924625,-9.899497487437186,46.32837554607207
1,25,-7.4874371859296485,-9.899497487437186,46.09100780283326
1,26,-7.386934673366834,-9.899497487437186,45.84353930456302
1,27,-7.28643216080402,-9.899497487437186,45.58597005126133
1,28,-7.185929648241206,-9.899497487437186,45.3183000429282
1,29,-7.085427135678392,-9.899497487437186,45.04052927956366
1,30,-6.984924623115578,-9.899497487437186,44.752657761167654
1,31,-6.884422110552764,-9.899497487437186,44.45468548774021
1,32,-6.78391959798995,-9.899497487437186,44.14661245928134
1,33,-6.683417085427136,-9.899497487437186,43.82843867579102
1,34,-6.582914572864322,-9.899497487437186,43.50016413726926
1,35,-6.482412060301508,-9.899497487437186,43.16178884371607
1,36,-6.381909547738694,-9.899497487437186,42.81331279513144
1,37,-6.28140703517588,-9.899497487437186,42.45473599151536
1,38,-6.180904522613066,-9.899497487437186,42.08605843286786
1,39,-6.080402010050252,-9.899497487437186,41.70728011918891
1,40,-5.979899497487437,-9.899497487437186,41.31840105047853
1,41,-5.879396984924623,-9.899497487437186,40.919421226736695
1,42,-5.7788944723618085,-9.899497487437186,40.51034064796343
1,43,-5.6783919597989945,-9.899497487437186,40.09115931415873
1,44,-5.57788944723618,-9.899497487437186,39.66187722532259
1,45,-5.477386934673366,-9.899497487437186,39.222494381455014
1,46,-5.376884422110552,-9.899497487437186,38.77301078255599
1,47,-5.276381909547738,-9.899497487437186,38.31342642862554
1,48,-5.175879396984924,-9.899497487437186,37.84374131966365
1,49,-5.07537688442211,-9.899497487437186,37.36395545567031
1,50,-4.974874371859296,-9.899497487437186,36.874068836645534
1,51,-4.874371859296482,-9.899497487437186,36.374081462589324
1,52,-4.773869346733668,-9.899497487437186,35.863993333501675
1,53,-4.673366834170854,-9.899497487437186,35.34380444938259
1,54,-4.57286432160804,-9.899497487437186,34.813514810232064
1,55,-4.472361809045226,-9.899497487437186,34.273124416050095
1,56,-4.371859296482412,-9.899497487437186,33.722633266836695
1,57,-4.271356783919598,-9.899497487437186,33.16204136259185
1,58,-4.1708542713567835,-9.899497487437186,32.591348703315575
1,59,-4.0703517587939695,-9.899497487437186,32.01055528900785
1,60,-3.9698492462311554,-9.899497487437186,31.419661119668696
1,61,-3.8693467336683414,-9.899497487437186,30.818666195298093
1,62,-3.7688442211055273,-9.899497487437186,30.20757051589606
1,63,-3.6683417085427132,-9.899497487437186,29.58637408146259
1,64,-3.567839195979899,-9.899497487437186,28.95507689199767
1,65,-3.467336683417085,-9.899497487437186,28.313678947501323
1,66,-3.366834170854271,-9.899497487437186,27.662180247973538
1,67,-3.266331658291457,-9.899497487437186,27.000580793414304
1,68,-3.165829145728643,-9.899497487437186,26.32888058382364
1,69,-3.065326633165829,-9.899497487437186,25.647079619201534
1,70,-2.964824120603015,-9.899497487437186,24.95517789954799
1,71,-2.8643216080402008,-9.899497487437186,24.253175424863006
1,72,-2.7638190954773867,-9.899497487437186,23.541072195146583
1,73,-2.6633165829145726,-9.899497487437186,22.818868210398726
1,74,-2.5628140703517586,-9.899497487437186,22.086563470619428
1,75,-2.4623115577889445,-9.899497487437186,21.34415797580869
1,76,-2.3618090452261304,-9.899497487437186,20.591651725966514
1,77,-2.2613065326633164,-9.899497487437186,19.829044721092902
1,78,-2.1608040201005023,-9.899497487437186,19.05633696118785
1,79,-2.0603015075376883,-9.899497487437186,18.273528446251355
1,80,-1.9597989949748733,-9.899497487437186,17.48061917628342
1,81,-1.8592964824120592,-9.899497487437186,16.67760915128405
1,82,-1.7587939698492452,-9.899497487437186,15.864498371253243
1,83,-1.6582914572864311,-9.899497487437186,15.041286836190995
1,84,-1.557788944723617,-9.899497487437186,14.207974546097311
1,85,-1.457286432160803,-9.899497487437186,13.36456150097219
1,86,-1.356783919597989,-9.899497487437186,12.511047700815627
1,87,-1.2562814070351749,-9.899497487437186,11.647433145627629
1,88,-1.1557788944723608,-9.899497487437186,10.773717835408188
1,89,-1.0552763819095468,-9.899497487437186,9.88990177015731
1,90,-0.9547738693467327,-9.899497487437186,8.995984949874995
1,91,-0.8542713567839186,-9.899497487437186,8.09196737456124
1,92,-0.7537688442211046,-9.899497487437186,7.177849044216046
1,93,-0.6532663316582905,-9.899497487437186,6.253629958839414
1,94,-0.5527638190954764,-9.899497487437186,5.319310118431344
1,95,-0.4522613065326624,-9.899497487437186,4.374889522991834
1,96,-0.3517587939698483,-9.899497487437186,3.420368172520887
1,97,-0.25125628140703427,-9.899497487437186,2.455746067018501
1,98,-0.1507537688442202,-9.899497487437186,1.481023206484676
1,99,-0.05025125628140614,-9.899497487437186,0.49619959091941246
